CLE;COMMUNE;DOMANIALITE;NATURE;NOMBRE;OBSERVATIONS;PROPRIETAIRE;QUARTIER;REALISATION;X_LONG;Y_LAT;GEOMETRIE
19632;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,567815787151437;44,8226721859979;POINT (-0.567815787151437 44.8226721859979)
19627;BORDEAUX;;Arceau vélo;10;centre d'animation;VILLE;6;Réalisé;-0,550163402785032;44,8174865550134;POINT (-0.550163402785032 44.8174865550134)
19630;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,559900319030976;44,827886264245;POINT (-0.559900319030976 44.827886264245)
19629;BORDEAUX;Voirie;Arceau vélo;4;;CUB;6;Réalisé;-0,558807516957259;44,8275354517366;POINT (-0.558807516957259 44.8275354517366)
19637;BORDEAUX;Voirie;Arceau vélo;60;halle;CUB;6;Réalisé;-0,56679119905943;44,8303402353391;POINT (-0.56679119905943 44.8303402353391)
19638;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,591168690184547;44,8334919352637;POINT (-0.591168690184547 44.8334919352637)
19649;BORDEAUX;Voirie;Arceau vélo;14;CENTRE SOCIAL;CUB;2;Réalisé;-0,580025776284195;44,8605349679019;POINT (-0.580025776284195 44.8605349679019)
19650;BORDEAUX;Espace ville;Arceau vélo;10;CENTRE D ANIMATION;CUB;2;Réalisé;-0,583670816349802;44,8584800278863;POINT (-0.583670816349802 44.8584800278863)
19648;BORDEAUX;Voirie;Arceau vélo;4;ECOLE MATERNELLE;CUB;2;Réalisé;-0,585014682069897;44,8597877520318;POINT (-0.585014682069897 44.8597877520318)
19652;BORDEAUX;Voirie;Arceau vélo;20;mail central;CUB;3;Réalisé;-0,59508939516001;44,8493667677761;POINT (-0.59508939516001 44.8493667677761)
19654;BORDEAUX;Voirie;Arceau vélo;6;;CUB;8;Réalisé;-0,605741435647203;44,8535265194834;POINT (-0.605741435647203 44.8535265194834)
19651;BORDEAUX;Espace ville;Autre;;BIBLIOTHEQUE;VILLE;2;Réalisé;-0,584645233704808;44,8584733982524;POINT (-0.584645233704808 44.8584733982524)
19653;BORDEAUX;Voirie;Arceau vélo;;;CUB;8;Réalisé;-0,598990691904648;44,8521942679906;POINT (-0.598990691904648 44.8521942679906)
19655;BORDEAUX;Voirie;Arceau vélo;6;;CUB;8;Réalisé;-0,619901178376733;44,8521569310934;POINT (-0.619901178376733 44.8521569310934)
19658;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,602208074104306;44,8318162512651;POINT (-0.602208074104306 44.8318162512651)
19660;BORDEAUX;Voirie;Arceau vélo;12;;CUB;3;Réalisé;-0,590290272693073;44,8341445506087;POINT (-0.590290272693073 44.8341445506087)
19669;BORDEAUX;Voirie;Arceau vélo;16;;CUB;4;Réalisé;-0,598169804426774;44,8305845121408;POINT (-0.598169804426774 44.8305845121408)
19662;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,611759593128113;44,8325185385382;POINT (-0.611759593128113 44.8325185385382)
19672;BORDEAUX;Voirie;Arceau vélo;16;;CUB;4;Réalisé;-0,575257718657264;44,8351903548167;POINT (-0.575257718657264 44.8351903548167)
19667;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,597655028836473;44,828077872407;POINT (-0.597655028836473 44.828077872407)
19665;BORDEAUX;Voirie;Arceau vélo;12;police;CUB;3;Réalisé;-0,589315586407021;44,8343942892685;POINT (-0.589315586407021 44.8343942892685)
19666;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,588710921583359;44,8373528016422;POINT (-0.588710921583359 44.8373528016422)
19673;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,578048067839063;44,8325177787131;POINT (-0.578048067839063 44.8325177787131)
19671;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,580526651587113;44,8348116349519;POINT (-0.580526651587113 44.8348116349519)
19674;BORDEAUX;Voirie;Arceau vélo;24;;CUB;5;Réalisé;-0,572465480423621;44,8314608079011;POINT (-0.572465480423621 44.8314608079011)
19676;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,572049690547299;44,8396473057822;POINT (-0.572049690547299 44.8396473057822)
19679;BORDEAUX;Voirie;Arceau vélo;8;;CUB;2;Réalisé;-0,577139487022932;44,8460474461245;POINT (-0.577139487022932 44.8460474461245)
19680;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,581144685217543;44,8415259951686;POINT (-0.581144685217543 44.8415259951686)
19689;BORDEAUX;Voirie;Arceau vélo;;;CUB;8;Réalisé;-0,621140068243064;44,8536290226766;POINT (-0.621140068243064 44.8536290226766)
19683;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,576919822547523;44,8500239269182;POINT (-0.576919822547523 44.8500239269182)
19684;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,574568817131237;44,8518750741695;POINT (-0.574568817131237 44.8518750741695)
19687;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,594104614583309;44,8527053855569;POINT (-0.594104614583309 44.8527053855569)
19690;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,596013510661656;44,8501266862568;POINT (-0.596013510661656 44.8501266862568)
19693;BORDEAUX;Voirie;Arceau vélo;18;;CUB;6;Réalisé;-0,555391409279443;44,8155009541301;POINT (-0.555391409279443 44.8155009541301)
19699;BORDEAUX;Voirie;Arceau vélo;4;;CUB;7;Réalisé;-0,540516019171953;44,8523578781295;POINT (-0.540516019171953 44.8523578781295)
19704;BORDEAUX;Voirie;Arceau vélo;4;;CUB;3;Réalisé;-0,598541164888308;44,8402025899581;POINT (-0.598541164888308 44.8402025899581)
19703;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,591512759274638;44,8327808726985;POINT (-0.591512759274638 44.8327808726985)
19708;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,599450309567523;44,8298152467207;POINT (-0.599450309567523 44.8298152467207)
19707;BORDEAUX;Espace ville;Arceau vélo;20;;VILLE;3;Réalisé;-0,59437696404588;44,8329939108067;POINT (-0.59437696404588 44.8329939108067)
19710;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,599076788670253;44,8440699709114;POINT (-0.599076788670253 44.8440699709114)
19712;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,588150118799263;44,8343697931841;POINT (-0.588150118799263 44.8343697931841)
19724;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,588268270642775;44,8410391892197;POINT (-0.588268270642775 44.8410391892197)
19736;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,570457786843024;44,824154532815;POINT (-0.570457786843024 44.824154532815)
19737;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,554403041574312;44,8234135460017;POINT (-0.554403041574312 44.8234135460017)
19740;BORDEAUX;Voirie;Arceau vélo;10;;CUB;6;Réalisé;-0,558888237445383;44,8294243325365;POINT (-0.558888237445383 44.8294243325365)
19716;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,599093712913548;44,8398644244657;POINT (-0.599093712913548 44.8398644244657)
19741;BORDEAUX;Voirie;Arceau vélo;8;;CUB;6;Réalisé;-0,557152891733202;44,8281081285733;POINT (-0.557152891733202 44.8281081285733)
19742;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,556723571152937;44,8276146722701;POINT (-0.556723571152937 44.8276146722701)
19719;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,599149457389867;44,8364322604824;POINT (-0.599149457389867 44.8364322604824)
19721;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,594873686010567;44,8335512265613;POINT (-0.594873686010567 44.8335512265613)
19723;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,597091391199489;44,8481454239028;POINT (-0.597091391199489 44.8481454239028)
19726;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,591692792381924;44,8333436031955;POINT (-0.591692792381924 44.8333436031955)
19743;BORDEAUX;Voirie;Arceau vélo;10;;CUB;6;Réalisé;-0,561458125284494;44,8314940339585;POINT (-0.561458125284494 44.8314940339585)
19732;BORDEAUX;Voirie;Arceau vélo;8;;CUB;6;Réalisé;-0,565606708433686;44,8217551587848;POINT (-0.565606708433686 44.8217551587848)
19733;BORDEAUX;Voirie;Arceau vélo;28;;CUB;6;Réalisé;-0,562787225576772;44,8276337518696;POINT (-0.562787225576772 44.8276337518696)
19734;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,563296865709371;44,8271142435856;POINT (-0.563296865709371 44.8271142435856)
19735;BORDEAUX;Voirie;Arceau vélo;;;VILLE;6;Réalisé;-0,567722094012812;44,8299697345377;POINT (-0.567722094012812 44.8299697345377)
19744;BORDEAUX;;Arceau vélo;6;;VILLE;6;Réalisé;-0,551785997523285;44,8249917740952;POINT (-0.551785997523285 44.8249917740952)
19739;BORDEAUX;Voirie;Arceau vélo;8;;CUB;6;Réalisé;-0,561043022880333;44,8305229939436;POINT (-0.561043022880333 44.8305229939436)
19752;BORDEAUX;Voirie;Arceau vélo;;;VILLE;2;Réalisé;-0,571715939809442;44,8522890144577;POINT (-0.571715939809442 44.8522890144577)
19757;BORDEAUX;Voirie;Arceau vélo;12;;CUB;3;Réalisé;-0,571209353115449;44,8426039026837;POINT (-0.571209353115449 44.8426039026837)
19754;BORDEAUX;Voirie;Arceau vélo;16;;VILLE;2;Réalisé;-0,570855916997813;44,8520494521671;POINT (-0.570855916997813 44.8520494521671)
19804;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,557323263089708;44,8420517275887;POINT (-0.557323263089708 44.8420517275887)
19806;BORDEAUX;Voirie;Arceau vélo;4;;CUB;7;Réalisé;-0,558059865773353;44,8415920833;POINT (-0.558059865773353 44.8415920833)
19807;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,558379716488068;44,8414039948122;POINT (-0.558379716488068 44.8414039948122)
20758;;;Arceau vélo;;;;;Réalisé;-0,566894812174509;44,855859635901;POINT (-0.566894812174509 44.855859635901)
20759;;;Arceau vélo;;;;;Réalisé;-0,565726505240592;44,8589908425086;POINT (-0.565726505240592 44.8589908425086)
20760;;;Arceau vélo;;;;;Réalisé;-0,567786906252804;44,8560745329907;POINT (-0.567786906252804 44.8560745329907)
20761;;;Arceau vélo;;;;;Réalisé;-0,567571427891386;44,8559121166372;POINT (-0.567571427891386 44.8559121166372)
20770;;Voirie;Arceau vélo;5;;;6;Réalisé;-0,564510088698927;44,8341848166667;POINT (-0.564510088698927 44.8341848166667)
20772;;;Arceau vélo;;;;;Réalisé;-0,561200404999244;44,8234435496587;POINT (-0.561200404999244 44.8234435496587)
20773;;Voirie;Arceau vélo;;;;;Réalisé;-0,567205622101993;44,8301292463855;POINT (-0.567205622101993 44.8301292463855)
20774;;Voirie;Arceau vélo;;;;;Réalisé;-0,568065566286501;44,8301768675984;POINT (-0.568065566286501 44.8301768675984)
20775;;Voirie;Arceau vélo;;;;;Réalisé;-0,56695482484815;44,8298956944821;POINT (-0.56695482484815 44.8298956944821)
20776;;Voirie;Arceau vélo;;;;;Réalisé;-0,565912604675224;44,8295924555717;POINT (-0.565912604675224 44.8295924555717)
20777;;Voirie;Arceau vélo;;;;;Réalisé;-0,552353498275343;44,8224284973111;POINT (-0.552353498275343 44.8224284973111)
20778;;Voirie;Arceau vélo;;;;;Réalisé;-0,559294939540897;44,8302724127568;POINT (-0.559294939540897 44.8302724127568)
20779;;Voirie;Arceau vélo;;;;;Réalisé;-0,564243360797203;44,8301558751186;POINT (-0.564243360797203 44.8301558751186)
20780;;Voirie;Arceau vélo;;;;6;Réalisé;-0,566184075452108;44,8279104374381;POINT (-0.566184075452108 44.8279104374381)
20781;;Voirie;Arceau vélo;;;;;Réalisé;-0,561302950177733;44,8240275709422;POINT (-0.561302950177733 44.8240275709422)
20782;;Voirie;Arceau vélo;;;;;Réalisé;-0,566993379405716;44,832761467607;POINT (-0.566993379405716 44.832761467607)
20783;;Voirie;Arceau vélo;;;;;Réalisé;-0,553966988481269;44,8242054572138;POINT (-0.553966988481269 44.8242054572138)
20784;;Voirie;Arceau vélo;;;;;Réalisé;-0,56378758108849;44,8223370592228;POINT (-0.56378758108849 44.8223370592228)
20785;;Voirie;Arceau vélo;;;;;Réalisé;-0,566446867268442;44,8307224299145;POINT (-0.566446867268442 44.8307224299145)
20786;;Voirie;Arceau vélo;;;;;Réalisé;-0,566785153213466;44,8322505748601;POINT (-0.566785153213466 44.8322505748601)
20787;;Voirie;Arceau vélo;;;;;Réalisé;-0,567180419682833;44,8325416633555;POINT (-0.567180419682833 44.8325416633555)
20788;;Voirie;Arceau vélo;;;;;Réalisé;-0,565048150983808;44,834655832946;POINT (-0.565048150983808 44.834655832946)
20789;;Voirie;Arceau vélo;;;;;Réalisé;-0,566642305400514;44,8343743682608;POINT (-0.566642305400514 44.8343743682608)
20790;;Voirie;Arceau vélo;;;;;Réalisé;-0,57092683928835;44,8332469391435;POINT (-0.57092683928835 44.8332469391435)
20791;;Voirie;Arceau vélo;;;;;Réalisé;-0,570916715625638;44,833097903643;POINT (-0.570916715625638 44.833097903643)
20792;;Voirie;Arceau vélo;;;;;Réalisé;-0,562398846689282;44,83425435939;POINT (-0.562398846689282 44.83425435939)
20793;;Voirie;Arceau vélo;;;;;Réalisé;-0,562553141369358;44,8343440223796;POINT (-0.562553141369358 44.8343440223796)
20794;;Voirie;Arceau vélo;;;;;Réalisé;-0,554130983918798;44,8288876258945;POINT (-0.554130983918798 44.8288876258945)
20795;;Voirie;Arceau vélo;;;;;Réalisé;-0,573845134246122;44,8329680359089;POINT (-0.573845134246122 44.8329680359089)
20796;;Voirie;Arceau vélo;;;;;Réalisé;-0,570581519319441;44,8316786677955;POINT (-0.570581519319441 44.8316786677955)
20797;;Voirie;Arceau vélo;;;;;Réalisé;-0,570248156663194;44,8317289444065;POINT (-0.570248156663194 44.8317289444065)
20798;;Espace ville;Arceau vélo;;;;;Réalisé;-0,56310349655467;44,8221716616227;POINT (-0.56310349655467 44.8221716616227)
20799;;Espace ville;Arceau vélo;;;;;Réalisé;-0,564703382253727;44,8266736495092;POINT (-0.564703382253727 44.8266736495092)
20830;;Voirie;Arceau vélo;;;;4;Réalisé;-0,580703605913986;44,835306105042;POINT (-0.580703605913986 44.835306105042)
20831;;Voirie;Arceau vélo;;;;;Réalisé;-0,580650738112762;44,8351684137208;POINT (-0.580650738112762 44.8351684137208)
20832;;Voirie;Arceau vélo;;;;4;Réalisé;-0,580407561351298;44,8351300346296;POINT (-0.580407561351298 44.8351300346296)
20833;;Voirie;Arceau vélo;;;;;Réalisé;-0,580025688133761;44,8333405245432;POINT (-0.580025688133761 44.8333405245432)
20834;;Voirie;Arceau vélo;;;;4;Réalisé;-0,579979057747993;44,8332175901415;POINT (-0.579979057747993 44.8332175901415)
20835;;Voirie;Arceau vélo;;;;4;Réalisé;-0,57972341787951;44,8330925839519;POINT (-0.57972341787951 44.8330925839519)
20836;;Voirie;Arceau vélo;;;;4;Réalisé;-0,603287294195927;44,8295920998732;POINT (-0.603287294195927 44.8295920998732)
20837;;Voirie;Arceau vélo;;;;4;Réalisé;-0,609896255711943;44,8348501693521;POINT (-0.609896255711943 44.8348501693521)
20838;;Voirie;Arceau vélo;;;;4;Réalisé;-0,604694585463014;44,8310167655472;POINT (-0.604694585463014 44.8310167655472)
20839;;Voirie;Arceau vélo;;;;4;Réalisé;-0,579032994152858;44,8370870441015;POINT (-0.579032994152858 44.8370870441015)
20840;;Voirie;Arceau vélo;;;;;Réalisé;-0,609845346743348;44,8321748999578;POINT (-0.609845346743348 44.8321748999578)
20841;;Voirie;Arceau vélo;;;;4;Réalisé;-0,609312884831296;44,8321282818319;POINT (-0.609312884831296 44.8321282818319)
20842;;Voirie;Arceau vélo;;;;4;Réalisé;-0,603710157519554;44,8306535669759;POINT (-0.603710157519554 44.8306535669759)
20843;;Voirie;Arceau vélo;;;;4;Réalisé;-0,605272773897061;44,8310357422234;POINT (-0.605272773897061 44.8310357422234)
20844;;Voirie;Arceau vélo;;;;4;Réalisé;-0,589741645631854;44,833466703526;POINT (-0.589741645631854 44.833466703526)
20845;;Voirie;Arceau vélo;;;;4;Réalisé;-0,596301338514355;44,8311767808888;POINT (-0.596301338514355 44.8311767808888)
20846;;Voirie;Arceau vélo;;;;4;Réalisé;-0,586647336947888;44,8340698208717;POINT (-0.586647336947888 44.8340698208717)
20847;;Voirie;Arceau vélo;;;;4;Réalisé;-0,587348034446451;44,8338336984491;POINT (-0.587348034446451 44.8338336984491)
20848;;Voirie;Arceau vélo;;;;4;Réalisé;-0,591456767638181;44,8289401283226;POINT (-0.591456767638181 44.8289401283226)
20849;;Voirie;Arceau vélo;;;;4;Réalisé;-0,584772846374226;44,8322779081235;POINT (-0.584772846374226 44.8322779081235)
20850;;Voirie;Arceau vélo;;;;4;Réalisé;-0,579211878706541;44,835208188706;POINT (-0.579211878706541 44.835208188706)
20851;;Espace ville;Arceau vélo;;;;4;Réalisé;-0,580191654437315;44,8348154200232;POINT (-0.580191654437315 44.8348154200232)
20852;;Voirie;Arceau vélo;4;;;4;Réalisé;-0,572771556328667;44,8368925956679;POINT (-0.572771556328667 44.8368925956679)
20853;;Voirie;Arceau vélo;;;;4;Réalisé;-0,599729694849452;44,8297788424044;POINT (-0.599729694849452 44.8297788424044)
20854;;Voirie;Arceau vélo;;;;4;Réalisé;-0,572157887748977;44,8348545163683;POINT (-0.572157887748977 44.8348545163683)
20855;;Voirie;Arceau vélo;;;;4;Réalisé;-0,570577562212551;44,8349831187622;POINT (-0.570577562212551 44.8349831187622)
20856;;Voirie;Arceau vélo;;;;5;Réalisé;-0,582447981601944;44,8218647151869;POINT (-0.582447981601944 44.8218647151869)
20857;;Voirie;Arceau vélo;;;;5;Réalisé;-0,572781674738553;44,8323177236076;POINT (-0.572781674738553 44.8323177236076)
20910;;Voirie;Arceau moto;;;;;Réalisé;-0,562986684998616;44,823221960666;POINT (-0.562986684998616 44.823221960666)
21170;;Voirie;Arceau vélo;;;;;Réalisé;-0,560989149570479;44,8657844851219;POINT (-0.560989149570479 44.8657844851219)
21171;;;Arceau vélo;;;;;Réalisé;-0,559778893183559;44,8650944923199;POINT (-0.559778893183559 44.8650944923199)
21199;;;Arceau moto;;;;;Réalisé;-0,61331877268067;44,8461902049629;POINT (-0.61331877268067 44.8461902049629)
21200;;;Arceau vélo;;;;;Réalisé;-0,556685133934167;44,8402000002999;POINT (-0.556685133934167 44.8402000002999)
21201;;;Arceau vélo;;;;7;Réalisé;-0,555461167639901;44,8403962483154;POINT (-0.555461167639901 44.8403962483154)
21202;;;Arceau vélo;;;;7;Réalisé;-0,554576003534264;44,8405022702381;POINT (-0.554576003534264 44.8405022702381)
21203;;;Arceau vélo;;;;7;Réalisé;-0,554380931930763;44,8404125188495;POINT (-0.554380931930763 44.8404125188495)
21204;;;Arceau vélo;;;;7;Réalisé;-0,553429680265362;44,8404508745258;POINT (-0.553429680265362 44.8404508745258)
21205;;;Arceau vélo;;;;7;Réalisé;-0,551817998158854;44,8406939597007;POINT (-0.551817998158854 44.8406939597007)
21206;;;Arceau vélo;;;;7;Réalisé;-0,549458427927606;44,8408570306722;POINT (-0.549458427927606 44.8408570306722)
21207;;;Arceau vélo;;;;7;Réalisé;-0,548246186292823;44,8410304045054;POINT (-0.548246186292823 44.8410304045054)
21208;;;Arceau vélo;;;;7;Réalisé;-0,547129230374188;44,8414271639114;POINT (-0.547129230374188 44.8414271639114)
21219;;;Arceau vélo;;;;;Réalisé;-0,605913169208641;44,8396657595145;POINT (-0.605913169208641 44.8396657595145)
21220;;;Arceau vélo;;;;;Réalisé;-0,606328304665647;44,8396351296676;POINT (-0.606328304665647 44.8396351296676)
21221;;;Arceau vélo;;;;;Réalisé;-0,607347952670596;44,8396401087351;POINT (-0.607347952670596 44.8396401087351)
21224;;;Arceau vélo;;;;;Réalisé;-0,586223209757506;44,8563222896002;POINT (-0.586223209757506 44.8563222896002)
21225;;;Arceau moto;;;;;Réalisé;-0,578521687070391;44,8350170365819;POINT (-0.578521687070391 44.8350170365819)
21230;;;Arceau vélo;;;;;Réalisé;-0,570435489396111;44,8243094503074;POINT (-0.570435489396111 44.8243094503074)
21232;;;Arceau vélo;;;;;Réalisé;-0,549552927810225;44,8421749145562;POINT (-0.549552927810225 44.8421749145562)
21233;;;Arceau vélo;;;;;Réalisé;-0,553874432651746;44,8425806957992;POINT (-0.553874432651746 44.8425806957992)
21234;;;Arceau vélo;;;;;Réalisé;-0,553032804373047;44,8419726369717;POINT (-0.553032804373047 44.8419726369717)
21238;;;Arceau vélo;;;;;Réalisé;-0,602430918682018;44,8372387025298;POINT (-0.602430918682018 44.8372387025298)
21240;;;Arceau vélo;;;;;Réalisé;-0,581350483812212;44,8315969352152;POINT (-0.581350483812212 44.8315969352152)
21255;;;Arceau moto;;;;;Réalisé;-0,562111962439596;44,8258614035807;POINT (-0.562111962439596 44.8258614035807)
21256;;;Arceau moto;;;;;Réalisé;-0,561666439670853;44,8220141633135;POINT (-0.561666439670853 44.8220141633135)
21258;;;Arceau moto;;;;;Réalisé;-0,552842008549998;44,8607479589444;POINT (-0.552842008549998 44.8607479589444)
21290;;;Arceau moto;;;;;Réalisé;-0,581628395550697;44,8381586850598;POINT (-0.581628395550697 44.8381586850598)
21310;;Voirie;Arceau vélo;;;;;Réalisé;-0,602364695544114;44,8341571160682;POINT (-0.602364695544114 44.8341571160682)
21311;;;Arceau vélo;;;;;Réalisé;-0,577500168663284;44,8254434926079;POINT (-0.577500168663284 44.8254434926079)
21312;;;Arceau vélo;;;;;Réalisé;-0,544229350699179;44,8306730849563;POINT (-0.544229350699179 44.8306730849563)
21394;;;Arceau vélo;;;;;Réalisé;-0,571971083945924;44,8534646611696;POINT (-0.571971083945924 44.8534646611696)
21395;;;Arceau vélo;;;;;Réalisé;-0,572446484310468;44,8537034969498;POINT (-0.572446484310468 44.8537034969498)
21399;;;Arceau vélo;;;;;Réalisé;-0,569013906256527;44,852023362523;POINT (-0.569013906256527 44.852023362523)
21400;;;Arceau vélo;;;;;Réalisé;-0,569636190797357;44,8523461520989;POINT (-0.569636190797357 44.8523461520989)
20810;;;Arceau vélo;;;;;Réalisé;-0,580538496589948;44,8355847860722;POINT (-0.580538496589948 44.8355847860722)
20811;;Voirie;Arceau vélo;;;;;Réalisé;-0,579672529186252;44,8329520375067;POINT (-0.579672529186252 44.8329520375067)
20812;;;Arceau vélo;;;;;Réalisé;-0,580595487418515;44,8349740464572;POINT (-0.580595487418515 44.8349740464572)
20813;;Voirie;Arceau vélo;;;;;Réalisé;-0,580164807328364;44,8336948489413;POINT (-0.580164807328364 44.8336948489413)
20814;;Voirie;Arceau vélo;;;;;Réalisé;-0,574988900936721;44,8436458281209;POINT (-0.574988900936721 44.8436458281209)
20815;;Voirie;Arceau vélo;;;;;Réalisé;-0,58749152093708;44,8412061876794;POINT (-0.58749152093708 44.8412061876794)
20816;;Voirie;Arceau vélo;;;;;Réalisé;-0,569924658294648;44,8391543233284;POINT (-0.569924658294648 44.8391543233284)
20817;;Voirie;Arceau vélo;;;;;Réalisé;-0,573016784626121;44,8398380913782;POINT (-0.573016784626121 44.8398380913782)
20818;;Voirie;Arceau vélo;;;;;Réalisé;-0,568331139041792;44,8381684724257;POINT (-0.568331139041792 44.8381684724257)
20819;;Voirie;Arceau vélo;;;;;Réalisé;-0,570575627872461;44,8392087558619;POINT (-0.570575627872461 44.8392087558619)
20820;;Voirie;Arceau vélo;;;;;Réalisé;-0,577506401715977;44,8394007581133;POINT (-0.577506401715977 44.8394007581133)
20823;;Voirie;Arceau vélo;;;;;Réalisé;-0,581898895750766;44,8367467109947;POINT (-0.581898895750766 44.8367467109947)
20822;;Voirie;Arceau vélo;;;;;Réalisé;-0,570675920920101;44,8372951861817;POINT (-0.570675920920101 44.8372951861817)
20824;;Voirie;Arceau vélo;;;;;Réalisé;-0,573085478898923;44,8423519692591;POINT (-0.573085478898923 44.8423519692591)
20825;;Voirie;Arceau vélo;;;;;Réalisé;-0,586589931484066;44,8362406932594;POINT (-0.586589931484066 44.8362406932594)
20826;;Voirie;Arceau vélo;;;;;Réalisé;-0,587110812148129;44,8364141647031;POINT (-0.587110812148129 44.8364141647031)
20827;;Voirie;Arceau vélo;;;;;Réalisé;-0,592275145423055;44,852982758577;POINT (-0.592275145423055 44.852982758577)
20828;;Voirie;Arceau vélo;;;;;Réalisé;-0,592171004457866;44,8530470302929;POINT (-0.592171004457866 44.8530470302929)
20829;;Voirie;Arceau vélo;;;;;Réalisé;-0,572945850771162;44,8430035805277;POINT (-0.572945850771162 44.8430035805277)
21150;;Voirie;Arceau moto;;;;;Réalisé;-0,582584579794979;44,8404233943851;POINT (-0.582584579794979 44.8404233943851)
21330;;;Arceau vélo;;;;;Réalisé;-0,558785824033073;44,8410648466664;POINT (-0.558785824033073 44.8410648466664)
21331;;;Arceau vélo;;;;;Réalisé;-0,548268675793122;44,8472084102457;POINT (-0.548268675793122 44.8472084102457)
21332;;;Arceau vélo;;;;;Réalisé;-0,54782624350707;44,847473433681;POINT (-0.54782624350707 44.847473433681)
21333;;;Arceau vélo;;;;;Réalisé;-0,545684252043338;44,8487710248296;POINT (-0.545684252043338 44.8487710248296)
21334;;;Arceau vélo;;;;;Réalisé;-0,545350825994526;44,8489785044458;POINT (-0.545350825994526 44.8489785044458)
21335;;;Arceau vélo;;;;;Réalisé;-0,544680437260988;44,8497537961061;POINT (-0.544680437260988 44.8497537961061)
21336;;;Arceau vélo;;;;;Réalisé;-0,544513048348643;44,8498548531016;POINT (-0.544513048348643 44.8498548531016)
21337;;;Arceau vélo;;;;;Réalisé;-0,568157740135486;44,8332697642555;POINT (-0.568157740135486 44.8332697642555)
21338;;;Arceau vélo;;;;;Réalisé;-0,575747285446385;44,8416114051172;POINT (-0.575747285446385 44.8416114051172)
21339;;;Arceau vélo;;;;;Réalisé;-0,575962463008967;44,841653196995;POINT (-0.575962463008967 44.841653196995)
21496;;;Arceau vélo;;;;;Réalisé;-0,584880983785539;44,8522284198091;POINT (-0.584880983785539 44.8522284198091)
